id,actor,text,emotion,sound,length,mfcc_mean,mfcc_sd,mfcc_median,mfcc_max,mfcc_min,spectral_centroid_mean,spectral_centroid_sd,spectral_centroid_median,spectral_centroid_max,spectral_centroid_min,spectral_rolloff_mean,spectral_rolloff_sd,spectral_rolloff_median,spectral_rolloff_max,spectral_rolloff_min,logfbank_mean,logfbank_sd,logfbank_median,logfbank_max,logfbank_min,spectral_subband_centroid_mean,spectral_subband_centroid_sd,spectral_subband_centroid_median,spectral_subband_centroid_max,spectral_subband_centroid_min,ratio
data/wav/03a07Wc.wav,03,a07,4,"[6.1035156e-05 7.0190430e-04 7.3242188e-04 ... 5.1879883e-04 3.0517578e-05
 0.0000000e+00]",33401,-2.932895719446424,45.819029907857306,-1.9957823735396878,175.44372506660585,-459.0987904012072,236.22211545064926,102.67992372566387,205.7547894734351,549.7029791601477,105.76904691759523,414.25189393939394,141.62543053192914,362.890625,733.59375,212.5,-9.684280412561273,4.121605454852236,-8.915630045241729,-1.0055035600634898,-24.288763856311146,347.58923795795226,220.4203158347122,324.0802275222212,779.1760193045749,13.319965746078516,0.1844746267598142
data/wav/16b10Fb.wav,16,b10,2,"[ 0.         -0.00012207 -0.00079346 ...  0.0012207   0.0012207
  0.00119019]",41336,-9.03173498755648,50.42661727631259,-4.536871919612225,121.51267052512424,-513.3145365979439,246.13451560530146,60.991645464180095,246.53062254178025,458.37279723776163,101.16610447736375,428.6458333333333,81.19201619867475,411.71875,703.90625,249.21875,-10.025127499194795,4.046048118597449,-9.222279455492071,-0.7919695714801687,-25.018564762317062,347.67276371039276,220.31557462706658,323.94176479274125,777.1113169619024,11.61772468052863,0.24938794015414842
data/wav/11a07Wc.wav,11,a07,4,"[ 1.5258789e-04  1.5258789e-04  3.0517578e-05 ... -6.1035156e-05
 -1.2207031e-04 -6.1035156e-05]",35814,-5.136955640320869,58.36674976483719,-1.3811550423280852,188.24064524862155,-491.57967910262215,189.92148403963003,88.86524764727568,170.51985705138296,526.1529669966599,33.625490509880194,347.83482142857144,145.4502737943216,319.140625,714.84375,43.75,-11.481378324389981,4.787995773746627,-10.467980117711285,-1.421319632867949,-25.127517202558902,347.49970840625025,220.63774220495128,323.2079453743975,781.488493953249,13.175270111016166,0.3218912634259772
data/wav/13a04Lb.wav,13,a04,3,"[ 0.00012207 -0.00137329 -0.00247192 ...  0.00759888 -0.00222778
 -0.00537109]",35949,3.350894731106121,41.70156005643258,2.899095358374166,154.02614250813753,-357.39426923835674,196.2704521998708,101.25621655978635,171.91728124450609,537.3750884666712,63.083195090017874,388.3692781690141,155.6134452825783,378.90625,659.375,67.1875,-9.439603218804608,2.9077535302349977,-9.264971343330568,0.7942651651919854,-20.424103566854736,347.447780618469,220.56973099799313,324.1733997056832,780.7196338873456,13.501018406835207,0.11132063806108569
data/wav/08b01Na.wav,08,b01,6,"[ 0.          0.00027466  0.00027466 ... -0.00115967 -0.00115967
 -0.00042725]",37664,4.7918167706605335,42.76610473510724,3.9786695420224345,141.82876160618076,-384.09852051368443,189.20722573231103,130.77821483956038,134.86533146252827,547.8432866116932,45.729827655090546,349.0815033783784,197.39679075629866,302.34375,707.8125,32.8125,-9.405498505798272,3.8061533891295536,-8.981118686058265,1.2313060555290605,-20.0327841539499,347.40122452525736,220.8630038463344,323.8449773687836,783.1713780321184,13.40588567641807,0.10218892660657848
data/wav/13b09La.wav,13,b09,3,"[ 0.01126099  0.0116272   0.0116272  ...  0.00015259  0.00015259
 -0.00015259]",41443,4.529954475209591,50.1351421212432,5.689906371173249,163.43360859375,-427.96264692677784,149.4813184709822,101.54279536533562,124.97748090750332,556.566429623237,46.29283095747034,302.8838734567901,158.2151995361364,289.84375,703.90625,47.65625,-10.29834962748422,3.0088049787631337,-10.070346001153776,-0.8594087584048733,-20.71303001155365,347.30865020697763,220.9560628124179,324.1043020580879,780.0049268228069,12.406099120520237,0.08296749242186684
data/wav/08a07Wc.wav,08,a07,4,"[7.9345703e-04 6.1035156e-04 5.7983398e-04 ... 6.1035156e-05 6.1035156e-05
 3.0517578e-05]",35509,-7.049901003799693,55.38646487742418,-1.6982815426302071,126.24234232446503,-513.9198941801119,223.4835540549565,103.52164522894661,217.6321184418704,507.1475672758922,46.54322646638285,422.67857142857144,175.00627636567444,425.390625,709.375,31.25,-10.860383753216254,4.731380195542369,-10.062200077264363,-1.0120305855284821,-25.00021556103496,347.6109786691948,220.5922933004582,323.82700508017524,781.101588693308,13.179124200061873,0.2308572220874207
data/wav/08b02Nb.wav,08,b02,6,"[-0.00180054 -0.00180054 -0.00189209 ...  0.00601196  0.00576782
  0.00592041]",48888,1.0006039429039084,51.80477109093474,3.141816499468061,159.0298288551148,-457.1262998391692,185.8231582790277,134.98577601788972,143.69945671742985,584.272727121845,43.439052603351996,332.0963541666667,200.6017427574344,285.546875,738.28125,29.6875,-11.189219261690573,3.8847590359369955,-10.752774978940767,-0.8346493145056948,-22.272291806465038,347.4455518598644,220.9246188141609,323.01749873199077,779.1817872358364,13.489926154393519,0.2810649337036843
data/wav/16b01Aa.wav,16,b01,0,"[ 9.1552734e-05 -3.0517578e-04 -7.9345703e-04 ... -1.2207031e-03
 -1.4343262e-03 -1.5258789e-03]",33301,-2.961730379732089,40.53425081521466,-1.7913875195826825,117.80757793661724,-434.19619641869053,269.4115122386572,91.28020863801875,234.72338509337405,498.29465305895087,134.58311458022473,494.55492424242425,99.33285851576417,457.421875,692.1875,335.9375,-8.67921686817433,4.027518617565401,-7.834207585634679,0.2464657321319706,-22.66774989101584,347.70078397297436,220.39500797176214,324.11612415955227,782.1337949643374,13.645827945976615,0.20172494677203998
data/wav/16b10Td.wav,16,b10,5,[0.01080322 0.01156616 0.00924683 ... 0.00152588 0.00048828 0.00100708],62947,1.0985651361005409,50.91509561559399,5.490882337746647,133.08503075087174,-359.60527376327445,200.14288613378986,86.57643671178755,180.5074955766031,546.0916654887158,74.49863489841758,421.0048272357724,112.40341396638678,417.1875,726.5625,156.25,-10.914117586934886,2.9957602471906415,-10.81736806694121,-0.38448629444010224,-21.62312359364541,347.53827347005017,220.7409865450575,324.12779326668544,781.8724716236519,12.69448164493999,0.26819784426312077
data/wav/03a05Wa.wav,03,a05,4,"[ 0.0000000e+00 -3.0517578e-05  3.0517578e-05 ... -7.3242188e-04
 -9.1552734e-05  0.0000000e+00]",55052,-1.8176899470187144,45.378183525249064,0.20199045014744899,174.51508908366566,-448.67403583344134,231.02216654228084,99.60833716136622,198.3484889649407,508.0853347303304,92.65735538427116,413.71527777777777,141.9389223740371,400.390625,708.59375,100.78125,-10.815381417548622,4.326799964151755,-9.936692591466851,-0.8732689969380403,-24.34951511462419,347.57509513524775,220.40175959099807,323.8070936643607,775.3526819226363,13.211404286267037,0.28488073565793776
data/wav/16a05Wb.wav,16,a05,4,"[ 0.0012207   0.0012207  -0.00088501 ... -0.00015259  0.00015259
  0.        ]",59857,-6.485931757316751,42.486940652642744,-4.920751583426394,162.13406908393625,-409.5158114156719,253.10006843049393,85.43996007210364,238.1719854661303,509.8103157851425,112.8986655164737,446.6412927350427,100.91081937128482,426.5625,703.125,275.78125,-9.655447045657489,4.230863444981162,-8.97428461166449,-0.30695140676590815,-23.86836588486763,347.6329143013203,220.3436176531107,323.6422547510126,781.305203949164,13.065813737861319,0.24785273515677117
data/wav/09b03Fa.wav,09,b03,2,"[ 6.7138672e-04  6.1035156e-04  3.9672852e-04 ... -1.5258789e-04
 -1.8310547e-04 -9.1552734e-05]",50267,-8.007772491614201,51.450934257030866,-3.808702587713001,176.40629069430705,-459.1661406948434,226.0287992497017,81.47391947273968,204.42840497959367,565.8538788088852,93.69505682650595,421.3541666666667,129.61921653740313,379.6875,737.5,166.40625,-10.484531404335275,3.831801438068405,-10.127556543411835,-1.1452853683711395,-25.52923898271786,347.5226988039972,220.4828984489999,324.92537784606026,777.5014514545536,12.19671803293794,0.1779027533684827
data/wav/16b01Fa.wav,16,b01,2,"[ 1.5258789e-04  5.7983398e-04  4.5776367e-04 ... -3.0517578e-05
  3.0517578e-05 -9.1552734e-05]",42396,-11.287736419942036,58.857397014729436,-4.658582284506528,141.61306883135683,-576.0583155339212,250.67879119858745,84.32788078841648,239.7048831429167,489.5173905817529,96.63496553529782,457.605421686747,105.1173575353101,425.0,715.625,258.59375,-11.361318639083374,4.3531289458138875,-10.282541954080127,-1.3337681461064699,-25.43757043145917,347.64585437669325,220.4211693436065,323.68809748506305,777.5192826624542,13.412190461392072,0.35053516819571867
data/wav/14b10Lb.wav,14,b10,3,"[ 2.4414062e-04  1.3732910e-03  2.7465820e-03 ...  6.1035156e-05
 -6.1035156e-05 -6.1035156e-05]",34200,-0.34519880183162377,56.37640119839683,0.8273311718445744,177.09101637094307,-456.00272227696234,154.7384285469066,91.27449065177827,134.7933165088694,558.2761044378401,64.37224585127007,317.7938432835821,160.87510002973173,285.15625,728.90625,73.4375,-10.819133483726448,3.4017073927320443,-10.7270252774818,-2.3952393089477724,-22.965488937299916,347.3118120227837,220.7897345977078,323.4916257650559,774.4131739085568,13.283585873208771,0.1463430984782463
data/wav/12b02Ad.wav,12,b02,0,[0.         0.         0.         ... 0.00137329 0.00137329 0.        ],35701,5.4985671765429345,36.77659573713938,4.060335450954425,164.68711018793562,-468.8748434335898,197.81347551065647,96.17511892121031,170.04955321777365,503.8489658691134,71.34996021740241,385.0892857142857,133.07102876504715,371.484375,658.59375,102.34375,-10.193996157907856,4.336342214877015,-9.56588405060576,-0.49564281268548527,-36.04365338911715,347.50439020397795,220.60542380824504,324.401229458915,777.8231816766215,13.002267340408144,0.09143992662794252
data/wav/03a02Nc.wav,03,a02,6,"[ 6.1035156e-05 -3.0517578e-04 -1.5258789e-04 ...  2.1362305e-04
  6.1035156e-05 -6.1035156e-05]",23037,3.202259104885513,56.796472531716944,4.547162341951163,212.7484657367175,-463.95367145527206,146.77932417466852,77.73561198334757,124.00197596778062,435.8898391772698,54.14428411566314,303.55902777777777,152.79030488414344,289.0625,649.21875,93.75,-11.37348294038687,4.042340394292006,-10.783793758801185,-1.8579158440634838,-21.775066352610178,347.3963471601347,220.85991261099193,326.00973246051063,778.4545058369695,13.651086896450625,0.33261988777694224
data/wav/11a01Ld.wav,11,a01,3,"[-0.0045166  -0.00509644 -0.00640869 ...  0.0020752   0.00149536
 -0.00018311]",33315,3.013719323865919,51.56216533066058,4.572997782776545,182.55902903471735,-349.3716167685461,161.59780826062882,84.41022233952555,141.56151584503982,389.82640355375133,46.16588485029753,327.6515151515151,153.08784618465376,333.59375,625.0,42.1875,-10.814883894673713,3.324841879896614,-10.959591471902193,0.6593357126306078,-20.633612907623256,347.4088949875519,220.66036875654922,324.24333970070285,777.371042237152,12.454305471027673,0.3035567554877333
data/wav/11b10Td.wav,11,b10,5,"[ 0.00048828 -0.00100708 -0.00048828 ... -0.00100708 -0.00152588
  0.        ]",62233,3.807607413866397,56.037606902522576,7.3991491780067395,188.79211190583572,-375.0040033948435,145.12777648504888,102.64483907365828,116.94713742928809,551.2618836961543,37.28108238387185,308.4656762295082,159.9688202746722,272.65625,722.65625,34.375,-11.201135755748027,3.136083072987562,-11.362435843699863,0.258433264674069,-20.553846494988417,347.42339776922654,220.96165108583492,324.80971250540347,778.8068117539741,13.174932653271537,0.12645030499393634
data/wav/08b03Nb.wav,08,b03,6,"[-6.1035156e-05 -6.7138672e-04 -5.7983398e-04 ... -2.4414062e-04
 -2.4414062e-04  0.0000000e+00]",59547,1.5704935883744318,47.33022357462865,1.6002233510616999,154.3185286436024,-445.41711025308,171.58813356495816,113.9863412007146,133.6903793444879,614.7438291580108,47.39347908807279,317.4746260683761,180.9701295314947,283.59375,725.0,55.46875,-10.386316228372229,3.540299111587883,-9.974016324966454,0.6621842691191642,-23.89021428984513,347.41246510889624,220.90386049599167,324.1644481348827,775.0813356856066,13.273647862772084,0.18555756863838174
data/wav/14b10Eb.wav,14,b10,1,[0.         0.0005188  0.00015259 ... 0.00088501 0.0005188  0.        ],58861,1.5584108684590858,53.49838452123195,4.025645201842886,157.1969191875587,-453.21903957384205,175.30560152859059,111.24858918332221,149.91444433680172,565.2764190384416,48.989702140086955,354.60597826086956,168.3300863796034,313.28125,745.3125,54.6875,-10.727447006280022,4.093017325669047,-9.795951328173793,0.201408840385451,-22.942017855930015,347.4779398540364,220.89037020181365,324.65794162405325,779.6302893931471,13.46479736881028,0.29464423182667987
data/wav/13b10Fa.wav,13,b10,2,"[ 5.6457520e-03  2.1972656e-03 -3.3569336e-03 ...  9.1552734e-05
  1.8310547e-04 -9.1552734e-05]",34537,-1.9243471061594157,47.91602813211642,-0.6002873098412327,129.5260849690318,-453.8541079942452,170.239675849606,56.78492470227588,162.41561183680915,359.8786091779882,64.78770674861494,351.4935661764706,134.21517722325962,342.578125,700.78125,53.125,-10.038641755977686,3.612630429561435,-9.460959610200247,-1.3869051474906078,-22.486906390507794,347.53618940384746,220.89524148175926,323.53868833519516,775.4228100371287,13.63407606026738,0.1551222448911335
data/wav/13a04Ac.wav,13,a04,0,"[ 0.          0.         -0.00042725 ...  0.00012207  0.00027466
  0.        ]",24502,3.4081509419941605,43.580584664567,3.816004820223876,136.89963985179895,-448.30149508873444,207.46121422288107,94.90275581931435,188.81443306379538,485.5331381787863,54.96320061864948,427.8645833333333,157.16304952073537,416.40625,722.65625,57.03125,-9.551678357081537,3.669637609527063,-8.743328572177997,-0.38267626361089035,-20.370562332797576,347.57811738348875,220.7741815714272,322.3637352153344,777.099995457922,13.353501662681369,0.1577753626612484
data/wav/15a01La.wav,15,a01,3,"[ 0.00048828  0.00152588  0.00067139 ...  0.00576782  0.00167847
 -0.00152588]",25002,6.0474161038127985,41.66398280450649,5.212452046825886,171.63464402599004,-382.69210125261674,167.84467762195632,86.29917685552337,132.92870620655606,430.32885411709145,80.6594030736841,338.16964285714283,114.46475582141038,319.53125,605.46875,167.1875,-9.550765212790505,3.1479674936652446,-9.356354176141485,-1.1855713936055863,-19.403014406037787,347.3972969025993,220.52620426670484,324.64811653785864,775.9521561123388,13.613800565872742,0.09179039301310044
